id,text,label,split,difficulty,ood_flag,speaker_type,style_type,label_reason,ood_subtype,source_file
row_0454,"Good morning, I was advised to follow up with a specialist, but their office said they need paperwork directly from my doctor first. I’d appreciate your help getting that sent over.",Referral Request,val,easy,0,patient,email_style_long,,,referral_request_30_mixed.csv
row_0455,"Hello, I’m writing because I need your office to send authorization to a cardiology specialist. I was told they need that before they can schedule me.",Referral Request,val,easy,0,patient,email_style_long,,,referral_request_30_mixed.csv
row_0456,I need help getting approval from my doctor so I can make an appointment with a specialist.,Referral Request,val,easy,0,patient,medium_realistic,,,referral_request_30_mixed.csv
row_0457,"Hi, I was told the next office I need to see cannot book me until something is sent over from my doctor. Can your office help with that?",Referral Request,val,hard,0,patient,medium_realistic,"The message is mainly about needing the doctor’s office to send authorization or paperwork to another provider, which makes Referral Request the best label.",,referral_request_30_mixed.csv
row_0458,Could your office please send the paperwork needed so I can book with a specialist?,Referral Request,val,easy,0,patient,medium_realistic,,,referral_request_30_mixed.csv
row_0459,"Hi, I need a request sent so I can be seen by a dermatologist.",Referral Request,val,easy,0,patient,short_direct,,,referral_request_30_mixed.csv
row_0460,"I was told this had already been sent, but the other office still says they have nothing from your clinic.",Referral Request,val,easy,0,patient,slightly_frustrated,,,referral_request_30_mixed.csv
row_0461,I’m contacting you for my father because he needs the doctor’s request sent before the eye clinic will see him.,Referral Request,val,easy,0,caregiver,medium_realistic,,,referral_request_30_mixed.csv
row_0462,"Good afternoon, I’m reaching out on behalf of my mother. She is trying to arrange a specialist visit, but we were told your office has to submit something first. Could you help with that?",Referral Request,val,easy,0,caregiver,email_style_long,,,referral_request_30_mixed.csv
row_0463,"Good afternoon, I’m contacting you on behalf of my mother. We were given the name of a specialist to follow up with, but their office said they cannot accept her until they receive the necessary information directly from her doctor. Could you please assist with sending that over?",Referral Request,val,hard,0,caregiver,email_style_long,"The main intent is for the current office to send the needed referral materials to a specialist, so Referral Request is the best routing label.",,referral_request_30_mixed.csv
row_0464,"The specialist still says they don’t have what they need from your office, and this is getting frustrating.",Referral Request,val,easy,0,patient,slightly_frustrated,,,referral_request_30_mixed.csv
row_0465,"Hello, I’m helping my husband with this and wanted to ask if the doctor could send what the neurology office needs before they will book him.",Referral Request,val,easy,0,caregiver,email_style_long,,,referral_request_30_mixed.csv
row_0466,"I need the specialist request sent over, please.",Referral Request,val,easy,0,patient,short_direct,,,referral_request_30_mixed.csv
row_0467,"I’m trying to see the provider I was told about, but they said they need something formal from your office before they can do anything.",Referral Request,val,hard,0,patient,medium_realistic,"The key need is for the office to send documentation enabling care with another provider, which fits Referral Request.",,referral_request_30_mixed.csv
row_0468,"I’ve been trying to get into the other clinic, but I’m stuck because they say they still need something from your office.",Referral Request,val,easy,0,patient,slightly_frustrated,,,referral_request_30_mixed.csv
row_0469,"Hello, I’m writing because the specialist’s office told me they are waiting on documentation from your clinic before they can move forward. Please send whatever is needed so I can proceed.",Referral Request,val,easy,0,patient,email_style_long,,,referral_request_30_mixed.csv
row_0470,"I’m writing for my father because we have been trying to arrange care with another clinic, but they said they cannot move forward until they receive the request from your side.",Referral Request,val,hard,0,caregiver,email_style_long,"Although the wording is indirect, the core need is for the office to send a referral to another clinic, so Referral Request fits best.",,referral_request_30_mixed.csv
row_0471,Please send a request so I can be seen at the sleep clinic.,Referral Request,val,easy,0,patient,short_direct,,,referral_request_30_mixed.csv
row_0472,Can I get the necessary paperwork sent to a physiotherapy clinic?,Referral Request,val,easy,0,patient,medium_realistic,,,referral_request_30_mixed.csv
row_0473,"Hello, I’m reaching out for my husband because the clinic we were directed to says they still cannot move forward until they receive the doctor’s request from your side.",Referral Request,val,hard,0,caregiver,email_style_long,"The message centers on obtaining the doctor’s request for another clinic, making Referral Request the best label.",,referral_request_30_mixed.csv
row_0474,"Hello, I need whatever approval or paperwork is required so I can be seen by the other provider I was told to contact.",Referral Request,val,hard,0,patient,medium_realistic,"The request focuses on obtaining the office documentation needed to access another provider, which is best routed as a Referral Request.",,referral_request_30_mixed.csv
row_0475,"I keep getting told to call the other office, but they keep saying they are still waiting on your clinic. This has become really frustrating.",Referral Request,val,hard,0,patient,slightly_frustrated,"Even with indirect phrasing, the issue is that the other office has not received the needed referral materials, so Referral Request is the clearest route.",,referral_request_30_mixed.csv
row_0476,Please send what is needed for me to be seen at the ENT clinic.,Referral Request,val,easy,0,patient,short_direct,,,referral_request_30_mixed.csv
row_0477,I’m reaching out for my mother because she needs the office to send approval to another clinic before they will see her.,Referral Request,val,easy,0,caregiver,medium_realistic,,,referral_request_30_mixed.csv
row_0478,Can you send the required request to the allergy clinic for me?,Referral Request,val,easy,0,patient,short_direct,,,referral_request_30_mixed.csv
row_0479,"I thought this had already been handled, but the other office says nothing has come through yet and I’m still stuck waiting.",Referral Request,val,hard,0,patient,slightly_frustrated,"Despite the vague wording, the single best interpretation is a missing referral to another office, which belongs under Referral Request.",,referral_request_30_mixed.csv
row_0480,"I called the specialist’s office again today, and they said they still don’t have the request from my doctor.",Referral Request,val,easy,0,patient,slightly_frustrated,,,referral_request_30_mixed.csv
row_0481,I’m trying to help my husband get the leave paperwork he needs for work.,Medical Records and Forms,val,easy,0,caregiver,medium_realistic,,,medical_records_and_forms_30_mixed.csv
row_0482,"Hello, I’m reaching out on behalf of my mother because we need her recent consultation note and any signed documents from that visit.",Medical Records and Forms,val,easy,0,caregiver,email_style_long,,,medical_records_and_forms_30_mixed.csv
row_0483,I need the paperwork from my last visit sent to me again.,Medical Records and Forms,val,hard,0,patient,medium_realistic,"The request is for visit documents, so Medical Records and Forms is the best routing label.",,medical_records_and_forms_30_mixed.csv
row_0484,I need help getting my chart transferred to another clinic.,Medical Records and Forms,val,easy,0,patient,medium_realistic,,,medical_records_and_forms_30_mixed.csv
row_0485,Please send me my vaccination record.,Medical Records and Forms,val,easy,0,patient,short_direct,,,medical_records_and_forms_30_mixed.csv
row_0486,"Hello, I would like a copy of the lab report from my last visit. Please let me know whether it can be emailed or uploaded for me.",Medical Records and Forms,val,easy,0,patient,email_style_long,,,medical_records_and_forms_30_mixed.csv
row_0487,"My imaging report still hasn’t been sent, and I was told it would already be available.",Medical Records and Forms,val,easy,0,patient,slightly_frustrated,,,medical_records_and_forms_30_mixed.csv
row_0488,"Hello, I’m writing because I need copies of my recent lab work and the doctor’s notes from that visit for my personal files. Please let me know how those can be sent to me.",Medical Records and Forms,val,easy,0,patient,email_style_long,,,medical_records_and_forms_30_mixed.csv
row_0489,"Hi, I’m trying to get the documents my employer asked for, and I think they need to come from your office rather than online. Can you tell me how to get that started?",Medical Records and Forms,val,hard,0,patient,medium_realistic,"Even with mild overlap about online access, the core need is obtaining office-issued documents, which fits Medical Records and Forms.",,medical_records_and_forms_30_mixed.csv
row_0490,I requested my paperwork a few days ago and still haven’t received anything back.,Medical Records and Forms,val,easy,0,patient,slightly_frustrated,,,medical_records_and_forms_30_mixed.csv
row_0491,"Good afternoon, I’m contacting you on behalf of my mother. We are trying to gather the paperwork connected to her recent care, including anything already completed by the doctor that can be shared with us.",Medical Records and Forms,val,hard,0,caregiver,email_style_long,"Although the delivery method is unclear, the main intent is obtaining paperwork from the office, so Medical Records and Forms is the best fit.",,medical_records_and_forms_30_mixed.csv
row_0492,Can I get a copy of the imaging report from the scan I had done recently?,Medical Records and Forms,val,easy,0,patient,medium_realistic,,,medical_records_and_forms_30_mixed.csv
row_0493,"Good morning, I’m contacting you on behalf of my father. We need a copy of his discharge documents and the clinic note from his recent visit for an administrative matter.",Medical Records and Forms,val,easy,0,caregiver,email_style_long,,,medical_records_and_forms_30_mixed.csv
row_0494,"Hello, I’m writing for my husband because we need the paperwork tied to his recent testing, along with anything the doctor finalized during that visit, but we are not sure what the correct request process is.",Medical Records and Forms,val,hard,0,caregiver,email_style_long,"The message centers on obtaining test-related paperwork and completed documents, which belongs under Medical Records and Forms.",,medical_records_and_forms_30_mixed.csv
row_0495,I’m reaching out for my father because we need the summary from his recent hospital visit and any related documents your office can release for his file.,Medical Records and Forms,val,hard,0,caregiver,medium_realistic,"The request focuses on obtaining visit summaries and related documents, which belongs to Medical Records and Forms.",,medical_records_and_forms_30_mixed.csv
row_0496,"Hi, I need a copy of the visit summary from my most recent office visit.",Medical Records and Forms,val,easy,0,patient,short_direct,,,medical_records_and_forms_30_mixed.csv
row_0497,"Good afternoon, I’m writing because I need the documents completed during my last visit, along with any supporting notes, for a non-urgent administrative purpose.",Medical Records and Forms,val,easy,0,patient,email_style_long,,,medical_records_and_forms_30_mixed.csv
row_0498,"I already asked about this earlier and still have not received the forms I need. I keep being told to wait, but I’m running out of time and really need someone to send them.",Medical Records and Forms,val,hard,0,patient,slightly_frustrated,"The unresolved issue is the delivery of requested forms, which is best handled under Medical Records and Forms.",,medical_records_and_forms_30_mixed.csv
row_0499,Please send me the signed form from my last office visit.,Medical Records and Forms,val,easy,0,patient,short_direct,,,medical_records_and_forms_30_mixed.csv
row_0500,"I was told the office had what I needed ready, but I still don’t have the copy I’m supposed to submit elsewhere. Can someone please look into this?",Medical Records and Forms,val,hard,0,patient,slightly_frustrated,"Despite indirect wording, the message is about obtaining a document copy from the office, which fits Medical Records and Forms.",,medical_records_and_forms_30_mixed.csv
row_0501,Please send me the note from my last visit.,Medical Records and Forms,val,easy,0,patient,short_direct,,,medical_records_and_forms_30_mixed.csv
row_0502,I’m reaching out for my mother because we need her immunization history for a program application.,Medical Records and Forms,val,easy,0,caregiver,medium_realistic,,,medical_records_and_forms_30_mixed.csv
row_0503,I need help getting the document from my last visit that shows what was completed and signed.,Medical Records and Forms,val,hard,0,patient,medium_realistic,"The core need is a signed visit-related document, making Medical Records and Forms the best routing label.",,medical_records_and_forms_30_mixed.csv
row_0504,I need a copy of the note my doctor completed for my employer.,Medical Records and Forms,val,easy,0,patient,medium_realistic,,,medical_records_and_forms_30_mixed.csv
row_0505,"I was told my forms would be ready by now, but I still haven’t received them.",Medical Records and Forms,val,easy,0,patient,slightly_frustrated,,,medical_records_and_forms_30_mixed.csv
row_0506,I’ve followed up twice about my paperwork and still have not gotten it.,Medical Records and Forms,val,easy,0,patient,slightly_frustrated,,,medical_records_and_forms_30_mixed.csv
row_0507,Can you send me a copy of my recent urine test report?,Medical Records and Forms,val,easy,0,patient,short_direct,,,medical_records_and_forms_30_mixed.csv
row_0508,"Hello, I’m writing because I need copies of the notes and completed paperwork connected to my recent visits. I’m not completely sure which items were finalized, but I was told your office would be the one to provide them.",Medical Records and Forms,val,hard,0,patient,email_style_long,"The message is primarily about getting notes and completed paperwork, making Medical Records and Forms the clearest label.",,medical_records_and_forms_30_mixed.csv
row_0509,Could your office please send me the blood test report from last week?,Medical Records and Forms,val,easy,0,patient,medium_realistic,,,medical_records_and_forms_30_mixed.csv
row_0510,"Hi, I need the completed school paperwork sent back to me.",Medical Records and Forms,val,easy,0,patient,short_direct,,,medical_records_and_forms_30_mixed.csv
row_0511,"I’ve already followed the website instructions, but I still can’t get in and it’s becoming really frustrating.",Portal and Account Access,val,easy,0,patient,slightly_frustrated,,,portal_and_account_access_30_mixed.csv
row_0512,"Hello, I’m my husband’s caregiver, and I wanted to ask whether I can get proxy access so I can help manage his messages and visit information online.",Portal and Account Access,val,easy,0,caregiver,email_style_long,,,portal_and_account_access_30_mixed.csv
row_0513,Can you help me update the email tied to my online access? I think that’s why I’m not receiving the code.,Portal and Account Access,val,easy,0,patient,medium_realistic,,,portal_and_account_access_30_mixed.csv
row_0514,Please help me reset my online access.,Portal and Account Access,val,easy,0,patient,short_direct,,,portal_and_account_access_30_mixed.csv
row_0515,"Hello, I’m reaching out for my husband because the website where he normally checks secure messages and visit information no longer lets him in, and we’re not sure how to restore access.",Portal and Account Access,val,hard,0,caregiver,email_style_long,"The request is to restore access to the online system used for healthcare information, which fits Portal and Account Access best.",,portal_and_account_access_30_mixed.csv
row_0516,"I keep getting locked out every time I try to sign in, and the reset link is not working.",Portal and Account Access,val,easy,0,patient,slightly_frustrated,,,portal_and_account_access_30_mixed.csv
row_0517,I need help changing the phone number linked to my online access so I can receive the security code.,Portal and Account Access,val,easy,0,patient,medium_realistic,,,portal_and_account_access_30_mixed.csv
row_0518,"Hi, I’m not able to get into the site where I usually check my messages and updates, and none of the steps I tried have worked so far.",Portal and Account Access,val,hard,0,patient,medium_realistic,"The main issue is inability to access the online patient account, which makes Portal and Account Access the best label.",,portal_and_account_access_30_mixed.csv
row_0519,"I need help unlocking my profile, please.",Portal and Account Access,val,easy,0,patient,short_direct,,,portal_and_account_access_30_mixed.csv
row_0520,"I’m trying to view my visit summary online, but I can’t get past the sign-in page.",Portal and Account Access,val,easy,0,patient,medium_realistic,,,portal_and_account_access_30_mixed.csv
row_0521,"Good morning, I’m writing for my mother because she cannot open the online messages from your office. We think the account may need to be reset.",Portal and Account Access,val,easy,0,caregiver,email_style_long,,,portal_and_account_access_30_mixed.csv
row_0522,"I keep getting bounced between instructions, but none of them are actually getting me into the system. This is getting really frustrating because I need to see what was posted there.",Portal and Account Access,val,hard,0,patient,slightly_frustrated,"Despite vague wording, the main problem is inability to access the online patient system.",,portal_and_account_access_30_mixed.csv
row_0523,I’m contacting you for my mother because she needs help getting into her online account to check her visit details.,Portal and Account Access,val,easy,0,caregiver,medium_realistic,,,portal_and_account_access_30_mixed.csv
row_0524,"Hello, I’m writing because I’ve been unable to access my online patient account for the last two days. I’d appreciate help restoring access so I can review messages and documents.",Portal and Account Access,val,easy,0,patient,email_style_long,,,portal_and_account_access_30_mixed.csv
row_0525,"I keep trying to use the code you sent, but it either expires or says my information doesn’t match. This is getting really frustrating and I still can’t get in.",Portal and Account Access,val,hard,0,patient,slightly_frustrated,"The request centers on failed login verification and account entry, which is best routed to Portal and Account Access.",,portal_and_account_access_30_mixed.csv
row_0526,Please help me access my online messages again.,Portal and Account Access,val,easy,0,patient,short_direct,,,portal_and_account_access_30_mixed.csv
row_0527,Please send me a new activation link for my online access.,Portal and Account Access,val,easy,0,patient,short_direct,,,portal_and_account_access_30_mixed.csv
row_0528,Could someone help me reset my password? I’ve tried a few times and still can’t access my online profile.,Portal and Account Access,val,easy,0,patient,medium_realistic,,,portal_and_account_access_30_mixed.csv
row_0529,"Hi, I can’t get into the site where I usually view my information and need help getting back in.",Portal and Account Access,val,easy,0,patient,short_direct,,,portal_and_account_access_30_mixed.csv
row_0530,"I was told everything was set up already, but I still can’t open the account from home and nobody has gotten back to me. I need this fixed because I can’t see anything in there.",Portal and Account Access,val,hard,0,patient,slightly_frustrated,"The unresolved problem is account setup or access failure, so Portal and Account Access is the clearest routing label.",,portal_and_account_access_30_mixed.csv
row_0531,"I was told I would receive setup instructions, but nothing has come through and I still can’t access the system.",Portal and Account Access,val,easy,0,patient,slightly_frustrated,,,portal_and_account_access_30_mixed.csv
row_0532,"Good afternoon, I help manage my mother’s care, and we were hoping I could be added so I can view her information through the same online system. Please let me know what needs to be completed for that setup.",Portal and Account Access,val,hard,0,caregiver,email_style_long,"The message is about establishing caregiver access to the patient’s online account, which belongs under Portal and Account Access.",,portal_and_account_access_30_mixed.csv
row_0533,"Hello, I recently changed my email address and now I’m not receiving the messages needed to get into the online system. Could someone help me update whatever is preventing access?",Portal and Account Access,val,hard,0,patient,medium_realistic,"Although account details are involved, the purpose is restoring access to the online system, making Portal and Account Access the best label.",,portal_and_account_access_30_mixed.csv
row_0534,"The verification code keeps expiring before I can use it, and I’m getting really frustrated with this.",Portal and Account Access,val,easy,0,patient,slightly_frustrated,,,portal_and_account_access_30_mixed.csv
row_0535,"I’m writing on behalf of my father because he was told he could view his paperwork online, but he cannot get past the sign-in process and we are not sure what needs to be reset.",Portal and Account Access,val,hard,0,caregiver,email_style_long,"Even with mention of paperwork, the core request is help with signing in to the online account, so Portal and Account Access fits best.",,portal_and_account_access_30_mixed.csv
row_0536,Can you resend my setup email?,Portal and Account Access,val,easy,0,patient,short_direct,,,portal_and_account_access_30_mixed.csv
row_0537,"Hello, I need help setting up my online account for the first time. I received the invitation, but I’m not sure how to complete the activation.",Portal and Account Access,val,easy,0,patient,email_style_long,,,portal_and_account_access_30_mixed.csv
row_0538,"Good afternoon, I’m reaching out on behalf of my father. He recently tried to use the online patient system for the first time, but the sign-in is not working and he is unsure how to finish the setup.",Portal and Account Access,val,easy,0,caregiver,email_style_long,,,portal_and_account_access_30_mixed.csv
row_0539,"I’m trying to get into the place where your office posts updates for me, but it keeps blocking me and I’m not sure whether it’s my password or something else.",Portal and Account Access,val,hard,0,patient,medium_realistic,"The issue is still online account access, even though the message uses indirect wording.",,portal_and_account_access_30_mixed.csv
row_0540,"I keep trying to sign in to see my test reports, but the system says my profile is disabled.",Portal and Account Access,val,easy,0,patient,slightly_frustrated,,,portal_and_account_access_30_mixed.csv
row_0541,"I still haven’t been told when I can come in, and I really need a day and time confirmed.",Appointment Scheduling,test_id,easy,0,patient,slightly_frustrated,,,appointment_scheduling_30_mixed_v2.csv
row_0542,Please schedule me for the earliest slot you have after 9 a.m.,Appointment Scheduling,test_id,easy,0,patient,short_direct,,,appointment_scheduling_30_mixed_v2.csv
row_0543,I’ve called more than once and still don’t know when I’m supposed to come in. This is getting frustrating because I just need something confirmed.,Appointment Scheduling,test_id,hard,0,patient,slightly_frustrated,"The message focuses on securing a visit time, making Appointment Scheduling the clearest routing label.",,appointment_scheduling_30_mixed_v2.csv
row_0544,Can you help me find an opening for my grandmother next Wednesday?,Appointment Scheduling,test_id,easy,0,caregiver,medium_realistic,,,appointment_scheduling_30_mixed_v2.csv
row_0545,I left a message earlier and still haven’t gotten a time confirmed. Can someone please help me get this set up?,Appointment Scheduling,test_id,easy,0,patient,slightly_frustrated,,,appointment_scheduling_30_mixed_v2.csv
row_0546,"Hello, I’m reaching out because I need to find a time to be seen again. My schedule is more open in the afternoons, so I’d appreciate it if you could share what availability you have.",Appointment Scheduling,test_id,easy,0,patient,email_style_long,,,appointment_scheduling_30_mixed_v2.csv
row_0547,"Hello, I was expecting to hear back with a time for my next visit, but I haven’t received anything yet. If there is still space later this week, I’d appreciate being added.",Appointment Scheduling,test_id,hard,0,patient,email_style_long,"The patient is asking to be placed into an available time slot, so Appointment Scheduling is the clearest route.",,appointment_scheduling_30_mixed_v2.csv
row_0548,Please book me for the next opening you have after 1 p.m.,Appointment Scheduling,test_id,easy,0,patient,short_direct,,,appointment_scheduling_30_mixed_v2.csv
row_0549,Could someone help me arrange a follow-up visit with the provider sometime this month?,Appointment Scheduling,test_id,easy,0,patient,medium_realistic,,,appointment_scheduling_30_mixed_v2.csv
row_0550,"Good afternoon, I help coordinate my father’s care and wanted to see what times might be available for him next week. Earlier in the day would be better, but we can be somewhat flexible.",Appointment Scheduling,test_id,hard,0,caregiver,email_style_long,"The request is about finding and arranging an available visit time, so Appointment Scheduling is the best fit.",,appointment_scheduling_30_mixed_v2.csv
row_0551,"Good afternoon, I’m writing for my daughter because we need to arrange her next visit with the office. If possible, something after 3 p.m. would be easiest.",Appointment Scheduling,test_id,easy,0,caregiver,email_style_long,,,appointment_scheduling_30_mixed_v2.csv
row_0552,"Hi, I need to get on the calendar for a clinic visit later this month.",Appointment Scheduling,test_id,easy,0,patient,short_direct,,,appointment_scheduling_30_mixed_v2.csv
row_0553,"I thought this had already been handled, but I still don’t have anything confirmed and I’m not sure why it’s taking this long.",Appointment Scheduling,test_id,hard,0,patient,slightly_frustrated,"Despite vague wording, the single best interpretation is that the patient needs an appointment time confirmed.",,appointment_scheduling_30_mixed_v2.csv
row_0554,"Hi, I need to come back in soon and was hoping someone could tell me what might still be open over the next few days.",Appointment Scheduling,test_id,hard,0,patient,medium_realistic,"The main intent is to find an available time to be seen, so Appointment Scheduling is the best label.",,appointment_scheduling_30_mixed_v2.csv
row_0555,"Hi, I’d like to come by sometime early next week if you still have room.",Appointment Scheduling,test_id,easy,0,patient,short_direct,,,appointment_scheduling_30_mixed_v2.csv
row_0556,I need help choosing a time for my next check-in and was wondering what late morning openings are available.,Appointment Scheduling,test_id,easy,0,patient,medium_realistic,,,appointment_scheduling_30_mixed_v2.csv
row_0557,"Good morning, I’m writing on behalf of my father. We need to set up his next office visit and would prefer something before noon if possible.",Appointment Scheduling,test_id,easy,0,caregiver,email_style_long,,,appointment_scheduling_30_mixed_v2.csv
row_0558,"I’m writing on behalf of my mother because we were told she should return, but we still haven’t been given a day or time and we’re not sure what the next step is.",Appointment Scheduling,test_id,hard,0,caregiver,email_style_long,"Even with indirect wording, the request is to arrange a future visit, which fits Appointment Scheduling best.",,appointment_scheduling_30_mixed_v2.csv
row_0559,I’ve called a couple of times to get booked and still haven’t heard back from anyone.,Appointment Scheduling,test_id,easy,0,patient,slightly_frustrated,,,appointment_scheduling_30_mixed_v2.csv
row_0560,I’m trying to line something up for my husband and wanted to ask whether there are any morning openings next week.,Appointment Scheduling,test_id,easy,0,caregiver,medium_realistic,,,appointment_scheduling_30_mixed_v2.csv
row_0561,Can someone help me figure out when I can be seen again? I’m trying to plan around work and need to know what options are left.,Appointment Scheduling,test_id,hard,0,patient,medium_realistic,"The core request is for available visit options, which is best routed to Appointment Scheduling.",,appointment_scheduling_30_mixed_v2.csv
row_0562,Are there any openings this Thursday evening?,Appointment Scheduling,test_id,easy,0,patient,medium_realistic,,,appointment_scheduling_30_mixed_v2.csv
row_0563,Can you reserve a spot for me on Friday morning?,Appointment Scheduling,test_id,easy,0,patient,short_direct,,,appointment_scheduling_30_mixed_v2.csv
row_0564,"Hello, I need help moving ahead with the next visit and would prefer something later in the afternoon if possible.",Appointment Scheduling,test_id,hard,0,patient,medium_realistic,"The patient is asking to arrange the next visit, which belongs under Appointment Scheduling.",,appointment_scheduling_30_mixed_v2.csv
row_0565,Please put me down for any opening you have next Tuesday afternoon.,Appointment Scheduling,test_id,easy,0,patient,short_direct,,,appointment_scheduling_30_mixed_v2.csv
row_0566,"Hello, I would like help finding a time to come in during the second week of April. Monday or Wednesday would work best for me.",Appointment Scheduling,test_id,easy,0,patient,email_style_long,,,appointment_scheduling_30_mixed_v2.csv
row_0567,"Hello, I’m reaching out because I need to arrange another visit with the office and would appreciate any options you have for the start of next month.",Appointment Scheduling,test_id,easy,0,patient,email_style_long,,,appointment_scheduling_30_mixed_v2.csv
row_0568,I’d like to set up a return visit with the clinic sometime later this week.,Appointment Scheduling,test_id,easy,0,patient,medium_realistic,,,appointment_scheduling_30_mixed_v2.csv
row_0569,I’m contacting you for my mother because she needs to be seen next week and we’d like to arrange a time.,Appointment Scheduling,test_id,easy,0,caregiver,medium_realistic,,,appointment_scheduling_30_mixed_v2.csv
row_0570,I’m helping my grandfather with this and we’re just trying to pin down a time that works for his next check-in with the office.,Appointment Scheduling,test_id,hard,0,caregiver,medium_realistic,"The request is to find a workable time for the next visit, which should be routed to Appointment Scheduling.",,appointment_scheduling_30_mixed_v2.csv
row_0571,"I’ve already asked once, and I’m still confused about why I got another balance notice for the same visit.",Billing and Insurance,test_id,easy,0,patient,slightly_frustrated,,,billing_and_insurance_30_mixed_v2.csv
row_0572,"I paid at check-in, but now I’m seeing another amount online and need to know why.",Billing and Insurance,test_id,easy,0,patient,slightly_frustrated,,,billing_and_insurance_30_mixed_v2.csv
row_0573,Can you send me a receipt for the payment I made earlier this month?,Billing and Insurance,test_id,easy,0,patient,short_direct,,,billing_and_insurance_30_mixed_v2.csv
row_0574,I’m trying to sort out a charge for my husband’s visit and wanted to ask who can explain the remaining balance.,Billing and Insurance,test_id,easy,0,caregiver,medium_realistic,,,billing_and_insurance_30_mixed_v2.csv
row_0575,Can you confirm whether my updated coverage details were used for my last visit?,Billing and Insurance,test_id,easy,0,patient,medium_realistic,,,billing_and_insurance_30_mixed_v2.csv
row_0576,Could someone explain what part of my last office visit was covered and what I still need to pay?,Billing and Insurance,test_id,easy,0,patient,medium_realistic,,,billing_and_insurance_30_mixed_v2.csv
row_0577,"Hi, I’m trying to understand why the amount showing after my last visit is more than I expected, because I thought more of it would go through my plan.",Billing and Insurance,test_id,hard,0,patient,medium_realistic,"The message is mainly about coverage expectations and patient charges, which makes Billing and Insurance the best label.",,billing_and_insurance_30_mixed_v2.csv
row_0578,"Can someone help me understand whether the paperwork from my visit has gone through yet, because I’m not sure if the balance I’m seeing is final?",Billing and Insurance,test_id,hard,0,patient,medium_realistic,"Although phrased vaguely, the request is about claim or payment processing and the resulting balance, which fits Billing and Insurance.",,billing_and_insurance_30_mixed_v2.csv
row_0579,"Hi, I need help understanding the amount left on my account after my recent visit.",Billing and Insurance,test_id,easy,0,patient,short_direct,,,billing_and_insurance_30_mixed_v2.csv
row_0580,I need help figuring out what portion of my son’s visit was covered and what is still left for us to pay.,Billing and Insurance,test_id,easy,0,caregiver,medium_realistic,,,billing_and_insurance_30_mixed_v2.csv
row_0581,"Good afternoon, I have questions about the charges connected to my recent care. I provided my plan details at check-in, so I want to confirm everything was submitted correctly and know what amount I still owe.",Billing and Insurance,test_id,easy,0,patient,email_style_long,,,billing_and_insurance_30_mixed_v2.csv
row_0582,I’m contacting you for my wife because we want to verify that her new coverage card was used for her most recent visit.,Billing and Insurance,test_id,easy,0,caregiver,medium_realistic,,,billing_and_insurance_30_mixed_v2.csv
row_0583,"I’m writing on behalf of my mother because she received a notice with a balance still attached, and we are not sure whether that reflects what was processed already or something that is still pending.",Billing and Insurance,test_id,hard,0,caregiver,email_style_long,"The core issue is understanding plan processing and the remaining balance, so Billing and Insurance fits best.",,billing_and_insurance_30_mixed_v2.csv
row_0584,"Hello, I received a statement in the mail and I’m not sure whether this means my plan did not go through or if this is just the portion left for me. If possible, could someone review it and explain the breakdown?",Billing and Insurance,test_id,hard,0,patient,email_style_long,"The patient is asking for explanation of plan processing and remaining charges, which is best handled by Billing and Insurance.",,billing_and_insurance_30_mixed_v2.csv
row_0585,"Hi, I need help understanding why I received a second statement in the mail.",Billing and Insurance,test_id,easy,0,patient,short_direct,,,billing_and_insurance_30_mixed_v2.csv
row_0586,I’d like to know whether my latest office visit has been processed through my plan yet.,Billing and Insurance,test_id,easy,0,patient,medium_realistic,,,billing_and_insurance_30_mixed_v2.csv
row_0587,Can someone tell me if my co-pay was recorded correctly?,Billing and Insurance,test_id,easy,0,patient,short_direct,,,billing_and_insurance_30_mixed_v2.csv
row_0588,"Hello, I’m writing because I received a bill after my visit and would appreciate someone reviewing it with me. I mainly want to understand each listed charge and what I am expected to pay.",Billing and Insurance,test_id,easy,0,patient,email_style_long,,,billing_and_insurance_30_mixed_v2.csv
row_0589,Please confirm that my recent payment was applied to my account.,Billing and Insurance,test_id,easy,0,patient,short_direct,,,billing_and_insurance_30_mixed_v2.csv
row_0590,"The amount due keeps looking different every time I check, and it’s getting frustrating.",Billing and Insurance,test_id,easy,0,patient,slightly_frustrated,,,billing_and_insurance_30_mixed_v2.csv
row_0591,"Hello, I updated my coverage details recently, and now I’m trying to figure out whether they were actually used for the charges from my recent care.",Billing and Insurance,test_id,hard,0,patient,medium_realistic,"Even with mention of updated information, the main concern is how charges were processed under coverage, making Billing and Insurance the best label.",,billing_and_insurance_30_mixed_v2.csv
row_0592,"Good afternoon, I’m contacting you for my father. We were told one amount at the visit, but what is now listed on his account looks different, and we would appreciate clarification about what he is expected to pay.",Billing and Insurance,test_id,hard,0,caregiver,email_style_long,"The message is about clarifying financial responsibility for care, which belongs under Billing and Insurance.",,billing_and_insurance_30_mixed_v2.csv
row_0593,Please send me an itemized statement for my last visit.,Billing and Insurance,test_id,easy,0,patient,short_direct,,,billing_and_insurance_30_mixed_v2.csv
row_0594,I don’t understand why the total due keeps changing every time I look. Can someone please explain what is going on with my account?,Billing and Insurance,test_id,hard,0,patient,slightly_frustrated,"The unresolved issue is the amount due on the account, so Billing and Insurance is the clearest routing label.",,billing_and_insurance_30_mixed_v2.csv
